# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,
# Thu Dec 12 19:17:15 2019,,,,,,
#,,,,,,
# User preference: *,,,,,,
#,,,,,,
# CONSTRAINT:  where (koi_disposition not like '%CANDIDATE%'),,,,,,
#,,,,,,
# COLUMN kepid:          KepID,,,,,,
# COLUMN koi_tce_plnt_num: TCE Planet Number,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days],,,,,,
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days],,,,,,
# COLUMN koi_time0bk:    Transit Epoch [BKJD],,,,,,
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD],,,,,,
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD],,,,,,
# COLUMN koi_duration:   Transit Duration [hrs],,,,,,
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs],,,,,,
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs],,,,,,
# COLUMN koi_disposition: Exoplanet Archive Disposition,,,,,,
# COLUMN kepoi_name:     KOI Name,,,,,,
#,,,,,,
kepid,koi_tce_plnt_num,koi_period,koi_time0bk,koi_duration,koi_disposition,kepoi_name
8719897,1,1.575710265,131.692741,6.83787,FALSE POSITIVE,K07081.01
8736245,1,2.534740757,133.477837,4.85013,FALSE POSITIVE,K07082.01
8738115,1,37.59406667,168.578815,8.9943,FALSE POSITIVE,K07083.01
8739209,1,3.6972959,131.753,21.335,FALSE POSITIVE,K07084.01
8746310,1,6.855624762,136.0224296,3.02199,FALSE POSITIVE,K07085.01
9640921,1,80.7060641,139.436835,6.8899,FALSE POSITIVE,K07210.01
9640921,3,2.17814513,132.02979,2.321,FALSE POSITIVE,K07210.02
9641031,1,1.089077111,132.024245,3.8834,FALSE POSITIVE,K07211.01
9641103,1,1.089057762,132.03859,1.637,FALSE POSITIVE,K07212.01
9644411,1,0.379412331,131.61159,1.561,FALSE POSITIVE,K07213.01
9644683,1,0.585940879,131.705742,4.6979,FALSE POSITIVE,K07214.01
9652166,1,0.646523404,131.6881,3.917,FALSE POSITIVE,K07216.01
10556578,2,0.626431697,131.899296,2.0171,FALSE POSITIVE,K07343.01
10583181,1,2.696354974,132.9926416,5.39585,FALSE POSITIVE,K07344.01
10592163,1,14.76288917,133.7747853,6.52705,FALSE POSITIVE,K07346.01
10597164,1,4.5638537,133.2096,13.05,FALSE POSITIVE,K07347.01
10601538,1,1.463775066,132.80636,0.953,FALSE POSITIVE,K07348.01
10601579,1,8.098754149,134.775324,5.62354,FALSE POSITIVE,K07349.01
10613718,1,0.587938916,132.057929,1.40211,FALSE POSITIVE,K07350.01
8557246,2,246.87131,220.3739,10.69,FALSE POSITIVE,K07895.01
11709022,1,0.71957289,131.98038,1.79,FALSE POSITIVE,K07474.01
11724091,1,1.559090282,131.7719964,4.95211,FALSE POSITIVE,K07475.01
11757422,1,1.81993557,132.52714,2.43,FALSE POSITIVE,K07476.01
11763910,1,0.612888148,131.96372,2.822,FALSE POSITIVE,K07477.01
11768970,1,15.54135882,141.9557755,2.44433,FALSE POSITIVE,K07478.01
11775530,1,12.8177012,143.6091,3.465,FALSE POSITIVE,K07480.01
11811454,1,2.274628199,132.0170362,4.52648,FALSE POSITIVE,K07481.01
8560280,1,85.338393,215.564,8.5,FALSE POSITIVE,K07896.01
2860594,1,5.499941793,132.816764,11.3096,FALSE POSITIVE,K06296.01
2860788,1,2.629870555,132.067717,6.606,FALSE POSITIVE,K06297.01
2969638,1,1.97362159,131.90168,3.29,FALSE POSITIVE,K06298.01
2973509,1,6.62761199,132.5466377,6.15281,FALSE POSITIVE,K06300.01
2998124,1,28.59788033,152.9842901,7.71925,FALSE POSITIVE,K06302.01
3098194,1,30.47651885,136.972882,10.2264,FALSE POSITIVE,K06303.01
4578594,1,252.1638623,191.470778,23.92,FALSE POSITIVE,K06429.01
4587448,1,2.23416013,131.7973,2.12,FALSE POSITIVE,K06430.01
4633434,1,22.27119851,134.7601462,4.58598,FALSE POSITIVE,K06431.01
4661634,1,73.89416352,159.9005068,9.48995,FALSE POSITIVE,K06432.01
4665989,1,1.124033822,131.62878,5.5728,FALSE POSITIVE,K06433.01
4671584,1,2.796661168,134.032331,3.3781,FALSE POSITIVE,K06434.01
4678171,1,15.28870918,132.8060911,5.00366,FALSE POSITIVE,K06435.01
4681152,1,1.83592242,132.077813,5.9942,FALSE POSITIVE,K06436.01
4725292,2,1.15495063,132.34528,2.31,FALSE POSITIVE,K06437.01
5282656,1,1.516372183,131.83387,1.239,FALSE POSITIVE,K06551.01
5284133,1,8.784575777,134.6752148,5.3022,FALSE POSITIVE,K06552.01
5285607,1,1.949700508,132.4267375,4.35014,FALSE POSITIVE,K06553.01
5286786,1,9.948701373,138.55412,3.2922,FALSE POSITIVE,K06554.01
5288543,1,3.457078812,131.8058069,5.24058,FALSE POSITIVE,K06555.01
5294739,1,3.735993484,135.062493,17.4877,FALSE POSITIVE,K06556.01
5298620,1,12.4239677,141.676,16.01,FALSE POSITIVE,K06558.01
5300878,1,0.639721284,131.8546732,2.69771,FALSE POSITIVE,K06559.01
6292732,1,1.25338826,132.6307,3.828,FALSE POSITIVE,K06686.01
6311637,1,1.620813697,132.727367,5.9968,FALSE POSITIVE,K06688.01
6364126,1,5.2434664,132.7707,18.47,FALSE POSITIVE,K06690.01
6364195,1,5.2439542,132.6525,9.82,FALSE POSITIVE,K06691.01
6364200,1,5.2441517,132.6668,9.69,FALSE POSITIVE,K06692.01
6364247,1,5.2443332,132.6164,11.268,FALSE POSITIVE,K06693.01
7105574,1,20.72606991,143.201391,6.47393,FALSE POSITIVE,K06820.01
7115200,1,0.566801447,131.79977,2.352,FALSE POSITIVE,K06821.01
7115332,1,0.566794934,131.84569,4.399,FALSE POSITIVE,K06822.01
7115463,1,0.566800287,131.815992,3.487,FALSE POSITIVE,K06823.01
7115597,1,0.566791946,131.8145,2.77,FALSE POSITIVE,K06824.01
7115878,1,0.566790294,131.83481,3.641,FALSE POSITIVE,K06825.01
7116043,1,0.566799725,131.8211,4.097,FALSE POSITIVE,K06826.01
7116226,1,0.566801325,131.82499,4.176,FALSE POSITIVE,K06827.01
8008128,1,14.85441567,136.5597829,5.13753,FALSE POSITIVE,K06950.01
8009500,1,38.47674409,150.5742128,5.10744,FALSE POSITIVE,K06951.01
8013289,1,10.64311069,140.1691798,88.1118,FALSE POSITIVE,K06952.01
8016214,1,1.587485742,132.138538,7.7489,FALSE POSITIVE,K06953.01
8027902,1,1.79621807,131.54732,10.16,FALSE POSITIVE,K06955.01
8039925,1,20.2594232,141.4275,19.27,FALSE POSITIVE,K06956.01
8081389,1,1.489442254,132.0042975,5.51392,FALSE POSITIVE,K06958.01
8750094,1,1.12679793,132.2757,12.079,FALSE POSITIVE,K07086.01
8758161,1,0.998217563,131.8142317,3.90851,FALSE POSITIVE,K07087.01
8767034,1,0.58640848,131.55583,2.616,FALSE POSITIVE,K07089.01
8773948,1,33.46947449,154.008513,11.8874,FALSE POSITIVE,K07090.01
8784288,1,1.827558898,132.26554,4.72808,FALSE POSITIVE,K07091.01
8804358,1,62.519211,146.4454,2.523,FALSE POSITIVE,K07092.01
8508493,1,349.85525,285.6453,5.42,FALSE POSITIVE,K07890.01
9652632,1,2.488812012,132.1282609,5.94523,FALSE POSITIVE,K07217.01
9655424,1,0.51811818,131.646,0.3969,FALSE POSITIVE,K07218.01
9657636,1,542.52829,278.392,11.06,FALSE POSITIVE,K07219.01
9665503,1,11.56797473,137.3409726,5.96595,FALSE POSITIVE,K07221.01
9673173,1,21.29473387,147.0967696,7.60143,FALSE POSITIVE,K07222.01
9711751,1,0.855763492,132.351325,3.64361,FALSE POSITIVE,K07225.01
10619109,1,2.045166206,132.3655682,6.84312,FALSE POSITIVE,K07351.01
10646620,1,2.41349123,133.5687,11.29,FALSE POSITIVE,K07352.01
10649230,1,0.447820618,131.833123,0.4199,FALSE POSITIVE,K07353.01
10661913,1,1.23133063,131.82495,3.7,FALSE POSITIVE,K07355.01
10661976,1,0.61566096,131.8348,2.669,FALSE POSITIVE,K07356.01
10662021,1,1.23140522,131.7715,3.338,FALSE POSITIVE,K07357.01
8560927,1,31.9714488,133.8889,8.52,FALSE POSITIVE,K07897.01
11817750,1,9.762550001,131.671965,4.87531,FALSE POSITIVE,K07482.01
11855538,1,2.521265,132.848,2.69,FALSE POSITIVE,K07485.01
11858541,1,5.674353343,135.7548264,4.17722,FALSE POSITIVE,K07486.01
11873166,1,0.734426335,131.931739,2.7415,FALSE POSITIVE,K07487.01
11873171,1,0.734426409,131.92972,1.569,FALSE POSITIVE,K07488.01
3102024,1,13.78252221,139.480567,8.27762,FALSE POSITIVE,K06304.01
3110937,1,1.89121656,132.7016,5.14,FALSE POSITIVE,K06305.01
3115480,1,3.693702974,135.194906,3.37146,FALSE POSITIVE,K06306.01
3120320,1,10.26561325,136.4886955,5.67553,FALSE POSITIVE,K06307.01
3127817,1,2.163569702,132.936317,7.60963,FALSE POSITIVE,K06308.01
3228740,1,0.730956716,132.21412,2.097,FALSE POSITIVE,K06309.01
3230206,1,7.04715073,132.7471,1.434,FALSE POSITIVE,K06310.01
3230227,1,7.047106212,132.75015,3.16223,FALSE POSITIVE,K06311.01
4729553,1,0.961292561,121.4629897,4.64294,FALSE POSITIVE,K06438.01
4736208,1,63.68192888,167.547736,12.6047,FALSE POSITIVE,K06439.01
4737302,1,9.455586047,133.670388,8.42272,FALSE POSITIVE,K06441.01
4739194,1,1.246585716,132.0206985,4.62051,FALSE POSITIVE,K06442.01
4739565,1,0.898932836,131.81613,2.437,FALSE POSITIVE,K06443.01
4740688,1,3.45423296,131.71294,2.965,FALSE POSITIVE,K06444.01
4753988,1,7.304451735,135.0252768,4.09326,FALSE POSITIVE,K06445.01
4757331,1,1.181046137,132.122922,2.6923,FALSE POSITIVE,K06446.01
5301955,1,0.68396452,131.7130275,1.3,FALSE POSITIVE,K06560.01
5306862,1,2.025580416,131.864175,4.48448,FALSE POSITIVE,K06561.01
5307574,1,58.64379,156.9092,24.44,FALSE POSITIVE,K06562.01
5308778,1,20.28281916,137.05176,36.048,FALSE POSITIVE,K06563.01
5310435,1,4.931365987,133.153013,14.7088,FALSE POSITIVE,K06564.01
5343976,1,4.331392455,134.7274476,3.7278,FALSE POSITIVE,K06565.01
5347537,1,345.1846728,228.840845,6.5468,FALSE POSITIVE,K06566.01
5347784,1,9.58405667,138.8710106,6.82752,FALSE POSITIVE,K06567.01
6364294,1,5.2436612,132.7337,11.39,FALSE POSITIVE,K06694.01
6367439,1,3.7789374,132.1163,10.767,FALSE POSITIVE,K06695.01
6367628,1,1.88984957,131.910944,19.45,FALSE POSITIVE,K06696.01
6384840,1,2.49904083,133.3698,2.651,FALSE POSITIVE,K06699.01
6386784,1,1.99567242,132.87321,3.58,FALSE POSITIVE,K06700.01
6390236,1,0.89879279,131.6716,1.031,FALSE POSITIVE,K06701.01
6421188,1,16.43435283,136.2884989,5.15682,FALSE POSITIVE,K06702.01
7116236,1,0.566793818,131.8298,4.929,FALSE POSITIVE,K06828.01
7117513,1,0.566797474,131.8117,2.708,FALSE POSITIVE,K06829.01
7117541,1,1.585673651,132.013007,3.20763,FALSE POSITIVE,K06830.01
7118545,1,14.79721916,144.6959608,7.61037,FALSE POSITIVE,K06831.01
7125636,1,6.49066214,132.0676273,3.47128,FALSE POSITIVE,K06832.01
7128918,1,7.11879848,137.1575204,4.11282,FALSE POSITIVE,K06833.01
7132015,1,6.99510404,136.6223392,1.7556,FALSE POSITIVE,K06834.01
8088354,1,2.897829967,132.6047388,3.17788,FALSE POSITIVE,K06959.01
8094140,1,0.706428634,132.1461749,1.75182,FALSE POSITIVE,K06961.01
8094221,1,10.8632531,141.6569,37.68,FALSE POSITIVE,K06962.01
8097825,1,1.46842648,132.165432,6.6666,FALSE POSITIVE,K06963.01
8098300,1,4.305917719,132.3501939,5.61993,FALSE POSITIVE,K06964.01
8098515,1,1.28659726,132.1114,3.53,FALSE POSITIVE,K06965.01
8104436,1,2.535389624,133.38659,2.902,FALSE POSITIVE,K06967.01
8822585,1,1.627538928,131.91531,5.583,FALSE POSITIVE,K07095.01
8823397,1,1.506503686,132.9914262,5.02151,FALSE POSITIVE,K07096.01
8841616,1,1.679585725,131.5600829,7.34648,FALSE POSITIVE,K07097.01
8845221,1,5.40346248,133.7451943,7.6494,FALSE POSITIVE,K07098.01
8848104,1,0.824851807,131.6271509,1.93637,FALSE POSITIVE,K07100.01
8848115,1,0.82484293,131.6424,1.383,FALSE POSITIVE,K07101.01
8868657,1,4.4473549,133.8362,18.99,FALSE POSITIVE,K07102.01
9762514,1,7.51509713,138.09408,2.62,FALSE POSITIVE,K07227.01
9762519,1,7.51514595,138.0800379,3.54486,FALSE POSITIVE,K07228.01
9777062,1,19.23003819,132.5814956,7.04412,FALSE POSITIVE,K07229.01
9786821,1,21.12000574,150.128392,2.05573,FALSE POSITIVE,K07230.01
9790965,1,0.82206761,132.243022,3.8281,FALSE POSITIVE,K07231.01
9818732,1,45.03558951,132.633531,9.8341,FALSE POSITIVE,K07233.01
10685175,1,3.10197712,133.78902,7.083,FALSE POSITIVE,K07362.01
10686876,1,2.618414643,134.044367,4.99923,FALSE POSITIVE,K07363.01
10686930,1,2.61844178,134.03782,3.203,FALSE POSITIVE,K07364.01
10711913,1,19.40795816,135.3915368,6.09676,FALSE POSITIVE,K07365.01
10732401,1,0.933747375,131.5199,5.974,FALSE POSITIVE,K07366.01
11906217,1,37.9102139,162.458419,3.11152,FALSE POSITIVE,K07490.01
11913052,1,3.74785307,134.17465,3.444,FALSE POSITIVE,K07491.01
11913071,1,3.747835042,134.1877331,5.28519,FALSE POSITIVE,K07492.01
11918482,1,0.94754848,132.266431,1.7347,FALSE POSITIVE,K07493.01
11922648,1,1.75643185,132.0575,2.397,FALSE POSITIVE,K07494.01
11922782,1,1.756466865,132.030299,4.7781,FALSE POSITIVE,K07495.01
11923819,1,33.15947581,159.8126411,9.01353,FALSE POSITIVE,K07496.01
11959569,1,46.14869106,173.238091,19.092,FALSE POSITIVE,K07497.01
11966557,1,60.2976774,161.854691,14.2561,FALSE POSITIVE,K07498.01
3241619,1,1.703347524,132.4680448,3.3039,FALSE POSITIVE,K06312.01
3241662,1,1.70332915,132.47294,1.663,FALSE POSITIVE,K06313.01
3245000,1,20.413812,148.5092,5.806,FALSE POSITIVE,K06314.01
3247294,1,67.41958542,133.431122,7.645,FALSE POSITIVE,K06316.01
3248332,2,7.363572395,138.70442,5.7545,FALSE POSITIVE,K06317.01
3323289,1,33.69320154,158.866724,7.44219,FALSE POSITIVE,K06319.01
4758350,1,1.120997701,131.48486,11.243,FALSE POSITIVE,K06447.01
4758368,1,1.874967748,132.701553,10.0159,FALSE POSITIVE,K06448.01
4768756,1,2.40440112,133.1975,5.49,FALSE POSITIVE,K06451.01
4769824,1,21.926779,135.5453,10.05,FALSE POSITIVE,K06452.01
4773155,1,25.70600117,156.644215,10.969,FALSE POSITIVE,K06453.01
4832273,1,501.90703,205.619,12.43,FALSE POSITIVE,K06455.01
5359678,1,3.115304946,133.1240488,4.88748,FALSE POSITIVE,K06569.01
5385469,1,12.422524,141.875,13.55,FALSE POSITIVE,K06571.01
5385647,1,12.4269264,141.4499,21.826,FALSE POSITIVE,K06572.01
5385667,1,12.4261809,141.5307,29.09,FALSE POSITIVE,K06573.01
5388229,1,0.61810542,131.74488,6.666,FALSE POSITIVE,K06574.01
5389184,1,1.06995136,132.30469,1.322,FALSE POSITIVE,K06575.01
6421483,1,2.158398259,131.894054,8.1633,FALSE POSITIVE,K06703.01
6421937,2,359.534371,218.68613,24.205,FALSE POSITIVE,K06704.01
6428942,1,534.86668,209.0227,8.19,FALSE POSITIVE,K06706.01
6437993,1,1.39797542,131.6767,9.06,FALSE POSITIVE,K06708.01
6442246,1,2.2127498,132.7452,3.054,FALSE POSITIVE,K06709.01
6443392,2,0.776976021,132.2745574,1.95401,FALSE POSITIVE,K06710.01
7137798,1,2.25353739,132.486708,5.74622,FALSE POSITIVE,K06836.01
7177553,1,17.99646148,139.5431461,4.65638,FALSE POSITIVE,K06837.01
7177892,1,1.386249249,132.742206,2.99104,FALSE POSITIVE,K06838.01
7185487,1,0.53482911,131.7369,0.996,FALSE POSITIVE,K06839.01
7198648,1,0.566799833,131.64094,5.543,FALSE POSITIVE,K06840.01
7199935,1,0.566795728,131.8148,2.79,FALSE POSITIVE,K06841.01
7200102,1,14.66575978,139.5741023,3.65814,FALSE POSITIVE,K06842.01
7200225,1,0.566780836,131.8749,4.937,FALSE POSITIVE,K06843.01
8111622,1,15.44605962,145.5341274,4.5963,FALSE POSITIVE,K06968.01
8112013,1,1.790518325,132.9384734,3.34624,FALSE POSITIVE,K06969.01
8123170,1,1.03905082,132.5348,3.035,FALSE POSITIVE,K06972.01
8123937,1,0.503201954,131.78436,0.167,FALSE POSITIVE,K06973.01
8128965,1,7.140373046,138.008012,7.07032,FALSE POSITIVE,K06974.01
8129189,1,53.64708486,152.97204,19.9499,FALSE POSITIVE,K06975.01
8878681,1,2.496328637,132.2054088,2.73115,FALSE POSITIVE,K07103.01
8879427,1,16.31328124,136.853981,4.45731,FALSE POSITIVE,K07104.01
8879915,1,1.721313779,132.5318957,3.54768,FALSE POSITIVE,K07105.01
8890996,1,1.50650745,132.98683,2.622,FALSE POSITIVE,K07107.01
8906676,1,8.209514329,134.0632157,4.14104,FALSE POSITIVE,K07108.01
8938628,1,3.431126546,133.593104,2.7986,FALSE POSITIVE,K07109.01
8940961,1,1.583334941,132.377894,4.4854,FALSE POSITIVE,K07110.01
9821078,1,8.429438192,132.2922535,3.94306,FALSE POSITIVE,K07234.01
9848420,1,7.9320191,136.4321,8.18,FALSE POSITIVE,K07237.01
9850387,1,1.374249107,131.662968,5.3181,FALSE POSITIVE,K07238.01
9850912,1,8.4804737,135.834,6.157,FALSE POSITIVE,K07239.01
9852050,1,0.94242156,132.1165604,1.89,FALSE POSITIVE,K07240.01
9873869,1,4.994773558,136.1744922,4.48893,FALSE POSITIVE,K07241.01
10736223,1,1.105094098,132.5461998,4.38191,FALSE POSITIVE,K07367.01
10743600,1,0.8170226,132.022858,2.974,FALSE POSITIVE,K07369.01
10753734,1,19.40669392,149.807826,5.27765,FALSE POSITIVE,K07371.01
10794242,1,7.143708297,137.8041949,5.83451,FALSE POSITIVE,K07372.01
10794405,2,0.952377862,132.335117,4.0869,FALSE POSITIVE,K07373.01
10809677,1,3.521050679,134.218545,3.5323,FALSE POSITIVE,K07374.01
11967004,1,1.941635737,133.1097354,2.46683,FALSE POSITIVE,K07499.01
11968490,1,0.539445498,131.898299,2.2821,FALSE POSITIVE,K07500.01
11970288,1,20.7106853,134.03192,42.737,FALSE POSITIVE,K07501.01
12004679,1,2.521245368,132.8563627,4.24027,FALSE POSITIVE,K07502.01
12004680,1,2.52122764,132.86973,2.249,FALSE POSITIVE,K07503.01
12004689,1,2.5212708,132.8596,2.706,FALSE POSITIVE,K07504.01
12013615,1,8.202869679,138.5109062,7.29811,FALSE POSITIVE,K07505.01
12022517,1,3.442714533,132.3912568,3.36034,FALSE POSITIVE,K07507.01
6307521,2,475.91706,588.8926,22.86,FALSE POSITIVE,K01126.02
7037540,3,0.858285844,131.87904,1.799,FALSE POSITIVE,K01347.02
4349442,3,6.238315363,134.3054225,2.501,FALSE POSITIVE,K01803.03
3327980,1,2.115510941,131.99122,7.2877,FALSE POSITIVE,K06321.01
3329643,1,1.015044104,131.56407,10.994,FALSE POSITIVE,K06322.01
3335816,1,3.711013336,132.4882537,3.31024,FALSE POSITIVE,K06323.01
3337438,1,2.97606298,132.9637,4.124,FALSE POSITIVE,K06324.01
3337548,1,2.97586085,133.0352,4.513,FALSE POSITIVE,K06325.01
3339538,1,14.65801395,140.4756141,3.03316,FALSE POSITIVE,K06326.01
3341934,1,18.83948744,137.7695421,5.62797,FALSE POSITIVE,K06327.01
3343866,1,0.555973803,131.96589,1.271,FALSE POSITIVE,K06328.01
4839180,1,4.426344495,134.231165,5.84235,FALSE POSITIVE,K06456.01
4840263,1,0.957823876,132.414882,3.7232,FALSE POSITIVE,K06457.01
4840818,1,5.024768971,133.120142,3.82433,FALSE POSITIVE,K06458.01
4847832,1,30.96021667,156.1595497,15.4308,FALSE POSITIVE,K06459.01
4851217,1,2.470283788,133.251861,7.8391,FALSE POSITIVE,K06460.01
4851338,1,1.23516416,131.99301,4.713,FALSE POSITIVE,K06461.01
4851356,1,1.23513471,132.0046,5.44,FALSE POSITIVE,K06462.01
4862332,1,0.8903331,131.5337,2.643,FALSE POSITIVE,K06463.01
4862625,1,20.00024281,134.82021,5.0042,FALSE POSITIVE,K06464.01
5393558,1,10.21712165,137.2457336,4.35647,FALSE POSITIVE,K06576.01
5397905,1,0.618060842,131.63533,1.892,FALSE POSITIVE,K06577.01
5444392,1,0.759764419,131.7927631,5.72501,FALSE POSITIVE,K06578.01
5460835,1,21.53926924,144.1542761,5.32432,FALSE POSITIVE,K06580.01
5462901,1,5.270733213,136.180853,2.7822,FALSE POSITIVE,K06581.01
5471010,1,12.4232158,141.7294,17.67,FALSE POSITIVE,K06583.01
6447326,1,4.3206933,131.8905,50.68,FALSE POSITIVE,K06711.01
6448768,1,16.48679636,131.6041706,7.06797,FALSE POSITIVE,K06712.01
6449291,1,5.7768734,133.6218,5.762,FALSE POSITIVE,K06713.01
6449552,1,20.14880771,135.8116283,8.52557,FALSE POSITIVE,K06714.01
6452742,1,0.687772143,131.8669185,2.56725,FALSE POSITIVE,K06715.01
6464285,1,0.843651274,131.9478111,2.80468,FALSE POSITIVE,K06716.01
6466939,1,1.142946648,131.9010021,3.40234,FALSE POSITIVE,K06717.01
6468938,1,7.217010987,135.4523674,4.4215,FALSE POSITIVE,K06718.01
8429014,1,9.72869627,140.71571,5.628,FALSE POSITIVE,K07885.01
7200301,1,0.566791802,131.81736,2.2,FALSE POSITIVE,K06844.01
7203179,1,2.245738777,133.2650421,8.61629,FALSE POSITIVE,K06845.01
7203194,1,2.24572117,133.26678,3.88,FALSE POSITIVE,K06846.01
7204073,2,0.566801906,131.79673,1.626,FALSE POSITIVE,K06847.01
7212722,1,2.316171991,132.311636,4.03025,FALSE POSITIVE,K06848.01
7280953,1,0.56680208,131.7056,1.22,FALSE POSITIVE,K06850.01
7281217,1,0.566810701,131.80761,6.19,FALSE POSITIVE,K06851.01
7281229,1,0.566813319,131.78768,3.752,FALSE POSITIVE,K06852.01
8143170,1,28.78725751,137.094192,13.953,FALSE POSITIVE,K06976.01
8145789,1,0.835315046,131.9570817,2.45449,FALSE POSITIVE,K06977.01
8155584,1,26.0164225,157.37769,4.1768,FALSE POSITIVE,K06979.01
8158324,1,593.19521,333.732,25.65,FALSE POSITIVE,K06981.01
8162376,1,0.706430188,132.14208,1.301,FALSE POSITIVE,K06982.01
8953281,1,0.78430061,132.23164,2.952,FALSE POSITIVE,K07112.01
8953426,1,2.665875491,131.6187983,7.59461,FALSE POSITIVE,K07113.01
8953475,1,2.6658312,131.627,5.771,FALSE POSITIVE,K07114.01
8957572,1,1.5765874,132.4469,15.18,FALSE POSITIVE,K07115.01
8973000,1,28.02789136,158.348172,17.3269,FALSE POSITIVE,K07118.01
9881258,1,2.028512246,132.8392103,5.00309,FALSE POSITIVE,K07242.01
9899153,1,1.33256167,132.0567,3.743,FALSE POSITIVE,K07243.01
9899193,1,1.332567821,132.0544581,3.4844,FALSE POSITIVE,K07244.01
9899410,1,1.332545609,132.05755,3.997,FALSE POSITIVE,K07245.01
9899421,1,1.33256256,132.04698,3.088,FALSE POSITIVE,K07246.01
9899577,1,1.33258981,132.0364,3.987,FALSE POSITIVE,K07247.01
9899583,1,1.33258375,132.0362,4.081,FALSE POSITIVE,K07248.01
9906489,1,8.9648813,137.5394,61.23,FALSE POSITIVE,K07249.01
10816107,1,2.161583501,131.80273,4.0537,FALSE POSITIVE,K07377.01
10847907,1,0.535493486,131.743209,2.57,FALSE POSITIVE,K07379.01
10849244,1,24.26168383,147.2417593,7.1617,FALSE POSITIVE,K07381.01
10857589,1,32.5325215,147.077355,13.3991,FALSE POSITIVE,K07382.01
12022718,1,4.627775175,133.390355,3.4079,FALSE POSITIVE,K07508.01
12053823,1,28.7850347,145.7978,2.102,FALSE POSITIVE,K07509.01
12071006,1,6.096030635,135.0308909,18.4531,FALSE POSITIVE,K07511.01
12105785,1,31.95303877,142.708054,8.0461,FALSE POSITIVE,K07512.01
12106875,1,5.9371708,135.957,4.954,FALSE POSITIVE,K07513.01
12157983,1,0.577844035,131.88058,4.291,FALSE POSITIVE,K07514.01
12164751,1,2.630090609,132.224741,13.6817,FALSE POSITIVE,K07515.01
12217907,1,43.20459678,146.5978539,15.0402,FALSE POSITIVE,K07516.01
10028352,2,1.75147897,132.47509,7.89,FALSE POSITIVE,K01957.02
3352751,1,3.495457889,132.083941,6.9796,FALSE POSITIVE,K06330.01
3427776,1,4.01668015,134.240703,2.2828,FALSE POSITIVE,K06332.01
3437739,1,1.89134156,132.6518,5.891,FALSE POSITIVE,K06333.01
3440230,1,2.881100027,134.238752,9.43866,FALSE POSITIVE,K06334.01
3441340,1,0.806277023,131.78567,7.275,FALSE POSITIVE,K06335.01
3448323,1,0.513482156,131.75477,2.732,FALSE POSITIVE,K06336.01
4862625,6,225.66716,195.6621,16.6,FALSE POSITIVE,K06464.02
4863369,1,4.24748886,132.0562,3.053,FALSE POSITIVE,K06465.01
4863753,1,1.000012952,131.7614,1.221,FALSE POSITIVE,K06466.01
4902030,1,0.878803439,132.267269,2.74503,FALSE POSITIVE,K06467.01
4908495,1,1.560158562,132.368518,3.4248,FALSE POSITIVE,K06468.01
4912589,1,34.18830271,132.1423013,3.01179,FALSE POSITIVE,K06469.01
4914709,1,8.65303996,136.66798,1.091,FALSE POSITIVE,K06470.01
4914737,1,8.65311903,134.30128,1.273,FALSE POSITIVE,K06471.01
5471141,1,12.4253812,141.5493,19.781,FALSE POSITIVE,K06584.01
5471328,4,12.42555999,133.96829,28.083,FALSE POSITIVE,K06585.01
5471415,1,12.4257442,141.52382,29.122,FALSE POSITIVE,K06586.01
5471480,1,12.4254241,141.5418,24.98,FALSE POSITIVE,K06587.01
5475712,1,2.991884392,134.175892,7.5583,FALSE POSITIVE,K06588.01
5479973,1,1.795273026,131.870391,7.3232,FALSE POSITIVE,K06589.01
5513822,1,0.755109271,131.81838,2.619,FALSE POSITIVE,K06590.01
5513833,1,0.755101141,131.8211,3.371,FALSE POSITIVE,K06591.01
6471229,1,1.75251585,132.7544,3.489,FALSE POSITIVE,K06719.01
6471230,1,1.752450163,132.8015023,3.0255,FALSE POSITIVE,K06720.01
6521174,1,8.27923132,133.81711,2.355,FALSE POSITIVE,K06721.01
6521542,1,2.212877035,132.682428,4.66961,FALSE POSITIVE,K06722.01
6522353,1,0.845097627,132.12136,1.873,FALSE POSITIVE,K06723.01
6522750,1,17.44564047,135.7462627,6.08966,FALSE POSITIVE,K06724.01
6523216,1,14.31315739,138.2205171,8.90236,FALSE POSITIVE,K06725.01
6531485,1,0.676990194,131.8017098,1.69459,FALSE POSITIVE,K06726.01
6531801,3,0.515875396,131.7013,1.21,FALSE POSITIVE,K06727.01
7281356,2,2.83401711,133.5005,5.938,FALSE POSITIVE,K06853.01
7281399,1,0.566803996,131.80782,3.399,FALSE POSITIVE,K06854.01
7281410,1,0.56681118,131.7883893,2.06,FALSE POSITIVE,K06855.01
7281616,1,0.566799927,131.83464,4.71,FALSE POSITIVE,K06856.01
7281699,1,0.566786121,131.8363,3.404,FALSE POSITIVE,K06857.01
